﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:166chzCzqUrxr2OyAO6pgD","Moments","Emerson Drive","Countrified","1","3","297253","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0AezqhM99T5CS0mrEz3OM3","Anyway - Album & Digital Single Version","Martina McBride","Waking Up Laughing","1","5","280866","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4GiXBCUF7H6YfNQsnBRIzl","Lucky Man","Montgomery Gentry","Some People Change","1","3","196706","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Tim+McGraw:Greatest+Hits%2C+Vol.+3:Find+Out+Who+Your+Friends+Are:226","Find Out Who Your Friends Are","Tim McGraw","Greatest Hits, Vol. 3","0","0","226000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Tim+McGraw:Let+It+Go:Last+Dollar+%28Fly+Away%29:270","Last Dollar (Fly Away)","Tim McGraw","Let It Go","0","0","270000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1ofhIK61b1t5c7aFgeZomW","Love Me If You Can","Toby Keith","Big Dog Daddy","1","2","216866","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5sQbHxvOSDHbyLf6JrZjxC","A Woman's Love","Alan Jackson","Like Red On A Rose","1","9","253640","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1SVCwCOovH1sDZvD7s8f4n","Ticks","Brad Paisley","Hits Alive","1","2","270920","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1FWAB1KZHJnAeET0288xha","Wrapped","George Strait","It Just Comes Natural","1","4","247880","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5SumuOG2nXomGR5GeSrd9x","I Told You So","Keith Urban","Love, Pain & the whole crazy thing","1","3","266600","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3poqziosgpStuDH5tBRNPC","High Maintenance Woman - Single Version","Toby Keith","High Maintenance Woman","1","1","205306","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:11eFmUGn2Bh8nBx1woCNUj","Beer In Mexico","Kenny Chesney","Greatest Hits II","1","6","270000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:13Oda4GsHXzRAfquxWkrzA","Ladies Love Country Boys","Trace Adkins","Dangerous Man","1","2","221413","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7jASbeMQoosldSA9XoVfG3","Proud of the House We Built","Brooks & Dunn","Cowboy Town","1","2","226186","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5NhZkLMccDVhxocmVHDu4G","Livin' Our Love Song","Jason Michael Carroll","Waitin' In The Country","1","6","231466","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:25CuBWzP3f3mngylSUgNaZ","Teardrops on my Guitar","Taylor Swift","Taylor Swift","1","3","215666","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2gL2Pm7OJkk0X5neLyqiKB","Stupid Boy","Keith Urban","Love, Pain & the whole crazy thing","1","7","376386","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3dAgQFdruU8ufWc5GE05xC","She's Everything","Brad Paisley","Time Well Wasted","1","5","266920","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:539dFCMA8lfEElDPgGpcIB","All My Friends Say","Luke Bryan","I'll Stay Me","1","1","242800","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0UCQ9RkNu2cjZclKFMwvEL","Online","Brad Paisley","Hits Alive","1","14","289413","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Reba+McEntire+%26+Kelly+Clarkson:Reba+Duets:Because+of+You:223","Because of You","Reba McEntire & Kelly Clarkson","Reba Duets","0","0","223000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1IPFnPe6YsyzGePYS3ME2v","A Different World","Bucky Covington","Bucky Covington","1","2","208573","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5bQ8psGbXl0heZAiwG9jW6","Startin' With Me","Jake Owen","Startin' With Me","1","3","236026","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1L6rE8LIa9G6xl03hdihVh","I'll Wait For You","Joe Nichols","Greatest Hits","1","10","246960","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6xfL1KzGxg48ACVlQE9qXr","So Small","Carrie Underwood","Carnival Ride","1","3","225213","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:01ybS1aH9xzwQf68kYHOtC","Johnny Cash","Jason Aldean","Relentless","1","1","190560","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6reuJxDtjebwc9FB6rNpp0","Don't Blink","Kenny Chesney","Just Who I Am: Poets & Pirates","1","2","285280","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0vFDcBNSHWcc3wbyxkL5ww","Fall","Clay Walker","Fall","1","2","217506","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6Gfmj0HbpvxTdW0sdlzTDU","My Wish","Rascal Flatts","Me And My Gang","1","5","248280","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1CSMeA4Hx1BYNYdeIsK8GL","Long Trip Alone","Dierks Bentley","Long Trip Alone","1","3","223200","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Garth+Brooks:The+Ultimate+Hits+%5BDisc+1%5D:More+Than+A+Memory:205","More Than A Memory","Garth Brooks","The Ultimate Hits [Disc 1]","0","0","205000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1CUvTQETn9ORFXtXUtB0sI","Alyssa Lies","Jason Michael Carroll","Alyssa Lies","1","1","260653","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Tim+McGraw:Let+It+Go:I+Need+You:250","I Need You","Tim McGraw","Let It Go","0","0","250000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2stSnDSXFEZYrc8YsZTCUz","Tough","Craig Morgan","Greatest Hits","1","5","197840","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4zhiR8GdYCOShGhs0itUyo","A Feelin' Like That","Gary Allan","Greatest Hits","1","1","210640","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6kKMq2FEsBnFADfyQ5s7cq","Want To","Sugarland","Enjoy The Ride","1","3","215293","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6Rw1HYwfvcPOSEVjzwvM4U","Everyday America","Sugarland","Enjoy The Ride","1","4","232133","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5zWytgeAf6efbCgHGxyOgM","Little Bit of Life","Craig Morgan","Greatest Hits","1","6","252933","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0ZUo4YjG4saFnEJhdWp9Bt","Before He Cheats","Carrie Underwood","Some Hearts","1","7","199946","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6cw33Opnxj9SoKGOqbt3rz","Amarillo Sky","Jason Aldean","Jason Aldean","1","2","202546","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:29i4wMtoPDL1PFSdEYoyqV","Firecracker","Josh Turner","Everything Is Fine","1","2","208561","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Tim+McGraw:Tim+McGraw%3A+Greatest+Hits%2C+Vol.+2:My+Little+Girl+%28From+the+Motion+Picture+%22My+Friend+Flicka%22%29:219","My Little Girl (From the Motion Picture "My Friend Flicka")","Tim McGraw","Tim McGraw: Greatest Hits, Vol. 2","0","0","219000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Kellie+Pickler:Small+Town+Girl:I+Wonder+%281%29:238","I Wonder (1)","Kellie Pickler","Small Town Girl","0","0","238000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:17Zb6UfUeFXRCLD38G8Dlw","How 'Bout Them Cowgirls","George Strait","22 More Hits","1","1","236026","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6fSwSNcKg4lO9nkmPNhQyJ","Famous In A Small Town","Miranda Lambert","Crazy Ex-Girlfriend","1","3","245333","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2sBqTvsI45aMUPRaqnDyLJ","Don't Make Me","Blake Shelton","Pure BS","1","2","246560","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5nujFRnp0zvNYqWgtk2HSl","Tim McGraw","Taylor Swift","Taylor Swift","1","1","232106","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5ZikjYD4kjkwYRhLO8azoD","As If","Sara Evans","Greatest Hits","1","1","210626","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:15DeqWWQB4dcEWzJg15VrN","Our Song","Taylor Swift","Taylor Swift","1","11","201106","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Carrie+Underwood:I%27ll+Stand+By+You+-+Single:I%27ll+Stand+By+You:210","I'll Stand By You","Carrie Underwood","I'll Stand By You - Single","0","0","210000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6Swk4Gl1wpfnG02ibXin2p","Stay","Sugarland","Enjoy The Ride","1","10","284426","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2hgYX65FK5uSe1BWQfHH7a","(You Want To) Make A Memory","Bon Jovi","Bon Jovi Greatest Hits - The Ultimate Collection","2","9","277413","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7wqMZWYeBxJt0obQPnF5NX","Letter to Me","Brad Paisley","5th Gear","1","4","280826","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0idM8NsQeEbJHEuhXCe3jF","Cleaning This Gun (Come On In Boy)","Rodney Atkins","If You're Going Through Hell","1","4","226813","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:63u5QGp9dKXAoYTVKUKBYn","Watching Airplanes","Gary Allan","Living Hard","1","1","242946","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3f9X0GdtSSq06xZVJZ5S5T","Winner At A Losing Game","Rascal Flatts","Still Feels Good (International Version)","1","6","286613","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5sOKzAtEZto1Zzkye88cU7","Nothin' Better To Do - Single version","LeAnn Rimes","Nothin' Better To Do (1 track DMD)","1","1","231666","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:30Q0MN8pPGv7ChP8KjOn0y","What Do Ya Think About That","Montgomery Gentry","Playlist: The Very Best of Montgomery Gentry","1","10","218320","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0Pvbr31U9bjdvUUNGNFnQJ","Stealing Cinderella","Chuck Wicks","Stealing Cinderella","1","1","242733","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:25d54Gbko9tTaN1vg6frgb","Everybody","Keith Urban","Love, Pain & the whole crazy thing","1","12","333040","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1rDv9zMxiIrLAmXXJQIzHm","International Harvester","Craig Morgan","Little Bit Of Life","1","2","228653","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5sQbHxvOSDHbyLf6JrZjxC","A Woman's Love","Alan Jackson","Like Red On A Rose","1","9","253640","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Sugarland:Enjoy+The+Ride:Everyday+America:232","Everyday America","Sugarland","Enjoy The Ride","0","0","232000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6Le2FPJBo15d1V3MHJpGUK","How Long","Eagles","Long Road Out Of Eden (Deluxe)","1","2","194853","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Faith+Hill:Lost:Lost+%281%29:255","Lost (1)","Faith Hill","Lost","0","0","255000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7esJti70vOf5JB2ZYdihSc","Hillbilly Deluxe","Brooks & Dunn","#1s ... and then some","1","4","258720","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4TYXJkKmsDJRQeN2FfWjYK","My, Oh My","The Wreckers","Stand Still, Look Pretty","1","11","210933","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2tcHsNBkF0GYQKyFI2y3gE","Lips Of An Angel","Jack Ingram","This Is It (Standard Version)","1","3","227453","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0UVZDeHNlEp9LZXquRbeJp","Me And God","Josh Turner","Your Man","1","9","179586","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2FNYp8WnWlqkI4J0Zgea7a","Guys Like Me","Eric Church","Sinners Like Me","1","7","191053","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7hnliM9hOmlNquI3igGM6d","How I Feel","Martina McBride","Waking Up Laughing","1","6","228320","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6JpBh4DC5rIE7iKKEWWf4i","The More I Drink","Blake Shelton","Pure BS","1","3","217186","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:55A7YBPBfjq8Hz17oWXUSr","A Little More You","Little Big Town","The Road To Here","1","6","265693","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0ZaENjfbDHRnYMJxP1JHvU","Measure Of A Man","Jack Ingram","This Is It (Standard Version)","1","1","195306","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:local:Trisha+Yearwood:Heaven%2C+Heartache+And+The+Power+Of+Love:Heaven%2C+Heartache+and+the+Power+of+Love+%28Live+102%29:228","Heaven, Heartache and the Power of Love (Live 102)","Trisha Yearwood","Heaven, Heartache And The Power Of Love","0","0","228000","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3qm1iF69iuc0vW9puMPDR0","I Just Came Back From a War","Darryl Worley","Never Forget","1","12","258920","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0vnCEYbnzh4g8peFJ6ZqKm","Just Might Have Her Radio On","Trent Tomlinson","Country Is My Rock","1","4","218720","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2GpjP0wgab7HKtv9TubG6F","Fore She Was Mama","Clay Walker","Fall","1","1","223760","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:69pzss5X1kgZzN2cMMqXOF","Red Umbrella","Faith Hill","The Hits (U.S. Version)","1","1","218760","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0WqS9lJqejf2LvX4tnmz9z","Dixie Lullaby","Pat Green","Cannonball","1","4","248493","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7kawIHxbDiqgv53ympS6r7","This Is Me You're Talking To","Trisha Yearwood","Heaven, Heartache and the Power of Love","1","2","240733","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7w2xwXC00PMhHDh8o99M81","Rollin' With The Flow","Mark Chesnutt","Rollin' With The Flow","1","3","168266","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0rSFKomFIYkS5R0CPI0FEk","I Wanna Feel Something","Trace Adkins","Definitive Greatest Hits","2","7","228186","spotify:user:sjwheat","2014-02-06T22:45:29Z"
