ï»¿ï»¿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
spotify:track:009ImBOrIUlWgla8U05RAC,Unconditionally,Katy Perry,PRISM,1,5,228878,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4jbmgIyjGoXjY01XxatOx6,Dark Horse,"Katy Perry, Juicy J",PRISM,1,6,215672,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6F5c58TMEs1byxUstkzVeM,Roar,Katy Perry,PRISM (Deluxe),1,1,223546,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2xLOMHjkOK8nzxJ4r6yOKR,Birthday,Katy Perry,PRISM (Deluxe),1,3,215042,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4Dm32oO01YpIubCHaAtKkN,My Life Would Suck Without You,Kelly Clarkson,All I Ever Wanted,1,1,211162,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:61Qhe2mHSLhUE04QeK4lkD,Breakaway,Kelly Clarkson,Breakaway,1,1,237000,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:27PmvZoffODNFW2p7ehZTQ,Don't Mind,Kent Jones,Don't Mind,1,1,198236,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:58FUwmyGUqkt53YPUcm7cJ,Knock You Down,"Keri Hilson, Kanye West, Ne-Yo",In A Perfect World...,1,5,326186,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4AboqNl74jNDpJhPfqYDmj,Your Love Is My Drug,Kesha,Animal,1,1,187066,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0Ji2g9AlYLVHAMG5PJoHPU,We R Who We R,Kesha,Cannibal,1,2,204760,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6mnjcTmK8TewHfyOp3fC9C,Die Young,Kesha,Warrior (Deluxe Version),1,2,211920,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4lAdOkj9Pj1952EYIKZmxg,C'Mon,Kesha,Warrior (Deluxe Version),1,3,214333,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0BBOLOV5JntPL3341swIre,Turn Me On,Kevin Lyttle,Kevin Lyttle (US Domestic release),1,1,192106,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,Firestone,"Kygo, Conrad Sewell",Firestone,1,1,273684,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7gBj0VgcuAgkXkiRRYvSmK,Stay,"Kygo, Maty Noyes",Stay,1,1,239465,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4iZPNYqzI2L0uwuUKun7Aa,Stole the Show,"Kygo, Parson James",Stole the Show,1,1,222801,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:44JqKUXiWTaRrDQUx7CwsT,Do What U Want,"Lady Gaga, R. Kelly",ARTPOP,1,7,227306,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5c0Wgs68kjgViFCVDGLB2I,LoveGame,Lady Gaga,The Fame,1,2,216333,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:16Me2jlMlTX4xsps2j71mC,Paparazzi,Lady Gaga,The Fame,1,3,208306,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1IaYWv32nFFMdljBIjMY5T,Telephone,"Lady Gaga, BeyoncÃ©",The Fame Monster,1,6,220626,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:15pu8u4n3q4BKl4tF20c5v,Alejandro,Lady Gaga,The Fame Monster (Deluxe),1,2,274213,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,Young And Beautiful,1,1,236053,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,LMFAO,Sorry For Party Rocking (Deluxe Version),1,4,199480,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6SLUwdeias7fn6qVq6LcgP,Rest Of My Life,"Ludacris, Usher, David Guetta",Rest Of My Life,1,1,232026,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2vDT1uU6hZgdp3PbWGr0Xy,7 Years,Lukas Graham,7 Years,1,1,237300,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,The Heist,1,2,258342,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Wanz",Thrift Shop (feat. Wanz),1,1,235613,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3XojqFisTYTQm2p7HK5p4P,Misery,Maroon 5,Hands All Over,1,1,216200,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7LcfRTgAVTs5pQGEQgUEzN,Moves Like Jagger - Studio Recording From The Voice Performance,"Maroon 5, Christina Aguilera",Hands All Over,1,13,201160,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1zqllQUMCgMaInr0CzFVll,Wake Up Call,Maroon 5,It Won't Be Soon Before Long.,1,4,201306,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,Payphone,"Maroon 5, Wiz Khalifa",Overexposed,1,2,231386,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4XNrMwGx1SqP01sqkGTDmo,One More Night,Maroon 5,Overexposed (Deluxe),1,1,219466,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:12tUCBq7V9qCF8qGOLpcnu,Love Somebody,Maroon 5,Overexposed (Deluxe),1,6,229826,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6YgV0EF8xJMZz0Zm6BTaT4,This Love,Maroon 5,Songs About Jane,1,2,206200,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,V,1,2,231012,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5uVji14OWpj9HMKLXdhjAv,This Summer,Maroon 5,V,1,12,224399,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6JEntXLt4z98CcDtIH9sU7,Animals - Extended,Martin Garrix,Animals (Extended),1,1,303826,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5M9jOReAKGZ2AttVefFjTY,Don't Look Down,"Martin Garrix, Usher",Don't Look Down,1,1,223139,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:23L5CiUhw2jV1OIMwthR3S,In the Name of Love,"Martin Garrix, Bebe Rexha",In the Name of Love,1,1,195706,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2H8LPaY3NSjmOFMH2Rygnz,Running Out,"Matoma, Astrid S",Running Out,1,1,211200,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0ifSeVGUr7py5GggttDhXw,All About That Bass,Meghan Trainor,All About That Bass,1,1,188754,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0NmeI6UpRE27dxxgosD5n9,NO,Meghan Trainor,NO,1,1,213523,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,Meghan Trainor,Title (Deluxe),1,11,182666,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,Michael BublÃ©,Crazy Love,1,5,244586,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4N7LcVNKV13oxts55xpdIx,Smooth Criminal - Radio Edit,Michael Jackson,Number Ones,1,8,257066,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6JZYMxvcoeLD4IifJPvDux,Dirty Diana,Michael Jackson,Number Ones,1,11,280600,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3S2R0EVwBSAVMd5UMgKTL0,Thriller,Michael Jackson,Thriller 25 Super Deluxe Edition,1,4,357266,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2CPqh63wRVscbceKcPxwvv,The Ocean,"Mike Perry, Shy Martin",The Ocean,1,1,183414,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6zsk6uF3MxfIeHPlubKBvR,Get Ur Freak On,Missy Elliott,Miss E...So Addictive,1,5,211120,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,Waves - Robin Schulz Radio Edit,"Mr. Probz, Robin Schulz",Waves (Robin Schulz Radio Edit),1,1,208133,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3ZdJffjzJWFimSQyxgGIxN,Just A Dream - Main,Nelly,5,1,4,237800,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3SwlakM6VX47IwG0Wll5ek,Promiscuous,"Nelly Furtado, Timbaland",The Best of Nelly Furtado (Deluxe),1,8,242373,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1K66si1ZELsRZzg7m7mcps,Shut Up and Dance,WALK THE MOON,Shut Up and Dance,1,1,197720,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7qAwgcPpNmJRUzbTUTjbC3,Pills N Potions,Nicki Minaj,Pills N Potions,1,1,268853,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:59RSrxkSKSixEWBAIvE5Wa,Starships,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe),1,10,210626,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2wqaekenSQZm7hxQOYt8oE,Am I Wrong,Nico & Vinz,Am I Wrong,1,1,247520,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3a2tuvXCHbW5nuUckuHkKT,Little Talks,Of Monsters and Men,My Head Is An Animal,1,6,266600,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0gRczqVHrEQQDyizJUtgRc,Troublemaker,"Olly Murs, Flo Rida",Right Place Right Time (Deluxe),1,3,185200,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1NrJYpdAi7uosDRPmSYrsG,Apologize,OneRepublic,Dreaming Out Loud,1,4,208106,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5BJSZocnCeSNeYMj3iVqM7,Love Runs Out,OneRepublic,Native,1,2,224226,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4VC5nFbYO4avKksJ9jN4pY,Just Give Me a Reason,"P!nk, Nate Ruess",The Truth About Love,1,4,242733,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment,"Pitbull, Christina Aguilera",Global Warming: Meltdown (Deluxe Version),1,3,229506,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3cHyrEgdyYRjgJKSOiOtcS,Timber,"Pitbull, Kesha",Global Warming: Meltdown (Deluxe Version),1,13,204160,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6Zo3wgDE076K2AuiGZF3CS,Fun,"Pitbull, Chris Brown",Globalization,1,2,202306,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4Y7XAxTANhu3lmnLAzhWJW,Fireball,"Pitbull, John Ryan",Globalization,1,3,236200,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2moTY9zKAZkRsODU4TUXY6,Messin' Around,"Pitbull, Enrique Iglesias",Messin' Around (w/ Enrique Iglesias),1,1,223265,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything,"Pitbull, Ne-Yo, Afrojack, Nayer",Planet Pit (Deluxe Version),1,2,252306,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3rfhI32Il2hVRKDkuGeeen,Hey Baby (Drop It To the Floor),"Pitbull, T-Pain",Planet Pit (Deluxe Version),1,4,234453,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:62zFEHfAYl5kdHYOivj4BC,International Love,"Pitbull, Chris Brown",Planet Pit (Deluxe Version),1,8,227280,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2N0NifjyXAdMOB4KBGvBJ6,White Iverson,Post Malone,White Iverson,1,1,255173,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:467EtYDw801TKMxMtGCsFO,Stuck On a Feeling,"Prince Royce, Snoop Dogg",Stuck On a Feeling,1,1,210343,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:03UrZgTINDqvnUMbbIMhql,Gangnam Style (ê°•ë‚¨ì__íƒ€ìù_),PSY,Gangnam Style (ê°•ë‚¨ì__íƒ€ìù_),1,1,219493,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4oHmgneU9dwYoqg0SJSOCf,DADDY ft. CL of 2NE1,PSY,PSY 7TH ALBUM,1,4,230635,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1gZ7i4qxXkHZb1r6eioaAP,Don't Cha,"The Pussycat Dolls, Busta Rhymes",PCD,1,1,272080,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3BxWKCI06eQ5Od8TY2JBeA,Buttons,The Pussycat Dolls,PCD,1,5,225560,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0sQLhT32E9ZG2zn5iYR6nN,Locked Away,"R. City, Adam Levine",Locked Away,1,1,227280,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:37k7igIs7IrMVUadwWKHJ6,Make Up,"R. City, Chloe Angelides",What Dreams Are Made Of,1,7,206706,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3kSXn1osC89W8JcPLozTzs,Stand By You,Rachel Platten,Wildfire,1,1,219000,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,Wildfire,1,5,204013,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,Rae Sremmurd,SremmLife,1,5,206306,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1Ser4X0TKttOvo8bgdytTP,Come Get Her,Rae Sremmurd,SremmLife,1,6,212946,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0bHA8LApeZHv7ZlhVUWg8X,American Oxygen,Rihanna,American Oxygen,1,1,320161,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7bmqcI1HQwx1PWwYyZO0lg,Kiss It Better,Rihanna,ANTI,1,3,253080,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:32lmL4vQAAotg6MrJnhlQZ,Work,"Rihanna, Drake",ANTI,1,4,219320,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1Tt4sE4pXi57mTD1GCzsqm,Needed Me,Rihanna,ANTI,1,7,191600,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Rihanna,Bitch Better Have My Money,1,1,219305,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",FourFiveSeconds,1,1,188238,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:30cSNer6TV8x2utjULVeQ5,SOS,Rihanna,A Girl Like Me,1,1,238920,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:13xxBnXOuiBxVxJI458B0i,Unfaithful,Rihanna,A Girl Like Me,1,3,226973,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:49FYlytm3dAAraYgpoJZux,Umbrella,"Rihanna, JAY Z",Good Girl Gone Bad: Reloaded,1,1,275986,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6tXjP6xgPJ7Xr1igrO6bOE,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,1,3,267080,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7iu0WYLdo4yksKf3seaxzI,Hate That I Love You,"Rihanna, Ne-Yo",Good Girl Gone Bad: Reloaded,1,6,218946,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,1,13,238626,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Rihanna,Good Girl Gone Bad: Reloaded,1,14,229413,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2u02eLj96Atd6TBxkH9YvN,S&M,Rihanna,Loud,1,1,243533,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6jAsmDJI8iPhGWtS27kZ67,Only Girl (In The World),Rihanna,Loud,1,5,235520,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5xZtUAVUVfjBtVtMOgMkyy,What's My Name?,"Rihanna, Drake",Loud,1,2,263173,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:454h9zAIuTe1eJyw9iTnj4,Man Down,Rihanna,Loud,1,7,266986,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,Music Of The Sun,1,1,246960,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3YJkAQNEhmCZGLdmPsu6Ye,Hard,"Rihanna, Jeezy",Rated R,1,3,250600,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,Rated R,1,8,222920,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3Yt9lRtS5V4nbJnwcgFgvC,You Da One,Rihanna,Talk That Talk,1,1,200013,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3tyPOhuVnt5zd5kGfxbCyL,Where Have You Been,Rihanna,Talk That Talk,1,2,242680,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7Kt59L2ZZGtOnIhvMwzG6f,Diamonds,Rihanna,Unapologetic (Deluxe),1,2,225146,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:76VtA90NKurNqaQpV126Ue,Pour It Up,Rihanna,Unapologetic (Deluxe),1,4,161200,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1dEy9Pl81QopSxNsPxXQxv,Stay,"Rihanna, Mikky Ekko",Unapologetic (Deluxe),1,9,240706,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3qRHCvn70YpVFFkx3lrAYf,Body on Me,"Rita Ora, Chris Brown",Body on Me,1,1,225217,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:73ucpKq91TuejrLHgzDNHK,Poison,Rita Ora,Poison,1,1,202906,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6CLx4X6ovfxFwcBbr5vv59,Wait On Me,Rixton,Let The Road,1,2,237866,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,Let The Road,1,5,193733,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",SUGAR,1,2,219043,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:16e3Ly7ddGqqnFDiWWWwnc,Back Together,"Robin Thicke, Nicki Minaj",Back Together,1,1,224306,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",Blurred Lines (Deluxe),1,1,263826,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:38ismoqQYn75ruDSQ2Jtx8,Lay It All On Me (feat. Ed Sheeran),"Rudimental, Ed Sheeran",We The Generation (Deluxe Edition),1,13,242440,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,Ruth B.,Lost Boy,1,1,275280,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0Nf3vtVBfiayZL7c8r4KBO,Gas Pedal,"Sage The Gemini, Iamsu!",Gas Pedal,1,1,207266,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6nwGzLCRMyD8FbUk4tIzH3,Good Thing,"Sage The Gemini, Nick Jonas",Good Thing,1,1,226759,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7aftSOGSOpSoIlVAQVBb71,Break Up In A Small Town,Sam Hunt,Montevallo,1,4,229880,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5Db9VIdDsN5yu3Eu7CT0i4,Stay With Me,Sam Smith,In The Lonely Hour,1,3,172723,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,Sam Smith,In The Lonely Hour,1,5,239316,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4iOoHmJJiqyTxsXSa5uELv,Like I Can,Sam Smith,In The Lonely Hour,1,7,167065,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:64GRDrL1efgXclrhVCeuA0,Lay Me Down,"Sam Smith, John Legend",In The Lonely Hour (Drowning Shadows Edition),1,23,219535,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Bareilles,The Blessed Unrest,1,1,220573,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame,"The Script, will.i.am",#3,1,3,202533,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:38xWaVFKaxZlMFvzNff2aW,Breakeven,The Script,The Script,1,5,261426,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7gDKfEMIhyyO4asgEXwcrs,Fire Burning,Sean Kingston,Fire Burning,1,1,242927,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2dRvMEW4EwySxRUtEamSfG,The Heart Wants What It Wants,Selena Gomez,For You,1,1,227360,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5XfywqPX6XBOdYQNbOaQvy,Good For You,"Selena Gomez, A$AP Rocky",Good For You,1,1,221560,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7EZzirq5pGLjPALWr4lFeY,Hands To Myself,Selena Gomez,Revival,1,3,200680,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5HuUOkUQEyMQMXnqqxOQJF,Same Old Love,Selena Gomez,Revival,1,4,229080,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1QNoKVgA758HFLu3TW2q7R,Kill Em With Kindness,Selena Gomez,Revival (Deluxe),1,2,217906,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1BZG99C7Co1r6QUC3zaS59,Same Old Love,Selena Gomez,Revival (Deluxe),1,4,229080,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7fBUnDgtSvYpYWuX4iAfns,Me & The Rhythm,Selena Gomez,Revival (Deluxe),1,8,213426,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,Selena Gomez,Stars Dance,1,5,231986,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:7lAoovVf67mECK18oOpJbc,Love You Like A Love Song,Selena Gomez & The Scene,For You,1,3,188453,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0AbLBnxjPyqmBMW2slYukj,Tell Me Something I Don't Know,Selena Gomez & The Scene,For You,1,4,175333,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6dn9ndETOjczUSQO5UhKJa,Who Says,Selena Gomez & The Scene,For You,1,5,195266,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1YaVmBh7EAeR54FIjuFcb5,Naturally,Selena Gomez & The Scene,Kiss & Tell,1,6,202586,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2CzNAvr2nZKYxthPVMvdVe,Habibi Love (I Need Your Love),"Shaggy, Mohombi, Faydee, Costi",Habibi Love (I Need Your Love),1,1,217445,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0BBj0SW3vef8UNzTg4lwH9,Can't Remember to Forget You,"Shakira, Rihanna",Can't Remember to Forget You,1,1,207133,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,Laundry Service,1,3,196160,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie,"Shakira, Wyclef Jean",Oral Fixation Vol. 2,1,3,218093,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4cS2HQ6jK80vqdY9ofpztx,She Wolf,Shakira,She Wolf (Deluxe Version),1,1,188866,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3y1ghrdtGHGOfQHsh9vfNc,Sound Of Your Heart,Shawn Hook,Sound Of Your Heart,1,1,198960,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5t4B1kAlCD13YY9poph0Mg,Stitches,Shawn Mendes,Handwritten (Revisited),1,2,206880,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1tIUfYWKAeMEeQqL6venu0,I Know What You Did Last Summer,"Shawn Mendes, Camila Cabello",I Know What You Did Last Summer,1,1,223853,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:135OGEwLzbg5UE3gOH5SdW,Something Big,Shawn Mendes,Something Big,1,1,161440,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:3YUhUU3UPxxxpcy1yxuV0j,Stitches,Shawn Mendes,Stitches,1,1,206906,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:1mSlftOO1dlDRXAyOE0Sbd,Treat You Better,Shawn Mendes,Treat You Better,1,1,187973,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:21Go4aMyLGP40ANI3TU0Fn,Geronimo,Sheppard,Geronimo,1,1,218227,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:0CwYG1UnRmOx8Q1EzElCIL,Second Chance,Shinedown,The Sound of Madness,1,3,222066,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,1000 Forms Of Fear,1,1,216120,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6kwAbEjseqBob48jCus7Sz,Elastic Heart,Sia,1000 Forms Of Fear,1,8,257200,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4E3afPSY5fUEelQS9ppL0e,Alive,Sia,This Is Acting,1,2,263520,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,This Is Acting,1,6,211666,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:5RIVoVdkDLEygELLCniZFr,Watch Me (Whip / Nae Nae),SilentÃ_,Watch Me (Whip / Nae Nae),1,1,185131,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:4vvOv6MDFFPpEb1gwwb2ZD,Baby Got Back,Sir Mix-A-Lot,Mack Daddy,1,3,262826,spotify:user:androike90,2016-09-12T14:54:48Z
spotify:track:6TaqooOXAEcijL6G1AWS2K,All My Friends,"Snakehips, Tinashe, Chance The Rapper",All My Friends,1,1,229746,spotify:user:androike90,2016-09-12T14:54:48Z
